Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Date Started,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
7743175,"A Memory of Light (Wheel of Time, #14)",Robert Jordan,"Jordan, Robert",Brandon Sanderson,765325950,9.78077E+12,5,4.5,Tor Books,Hardcover,909,2013,2012,2/8/2016,2/9/2016,1/28/2016,finest-fantasy,finest-fantasy (#3),read,"God dammit.<br/>It's done, it's over.<br/>After nearly a year, it's over now. The journey that started with the Eye Of The World ends with A Memory of Light, after so many days and hours spent reading this book.<br/>Fourteen books, each nearly a thousand pages, probably a million words. And now this is done.<br/>I am no state to write a review, maybe someday later when I am less emotional. Not now, certainly not now.",,,1,,Pranon,0,,,,,
6101718,The Magicians (The Magicians #1),Lev Grossman,"Grossman, Lev",,670020559,9.78067E+12,5,3.48,Viking,Hardcover,402,2009,2009,6/28/2015,6/12/2015,6/21/2015,,,read,"Rating increased from 3/5 to 5/5.<br/><br/>SPOILER ALERT: <spoiler>This whole deal is real. No, not the magic part, but the part with power to do anything screwing up our head. We are the living proof of this.</spoiler><br/><br/>Where real world meets a screwed up Narnia and an inconsistent magic system, you get Magicians.<br/>I know the main focus of the writing was never the magic system, but at least some level of consistency was expected. Magic can do something at sometimes and fail at others at some moments, and there's only a blurry line between them at best; and a humongous overlap at worst. Same goes for characters magical abilities; <spoiler>at one scene Martin stops a class and a school full of professors from getting to him, and on another scene a just out of school like Alice gets him because <u>Martin was weak on basics.</u> Seriously, the professors never thought of those?</spoiler><br/>Still, the depiction of emotions was good, at very many points of the books. Will look for better read in next books, till then, 3.5/5 seems appropriate.",,,1,,,0,,,,,
8253920,"Towers of Midnight (Wheel of Time, #13)",Robert Jordan,"Jordan, Robert",Brandon Sanderson,765325942,9.78077E+12,4,4.42,Tom Doherty Associates TOR Fantasy,Hardcover,863,2010,2010,1/28/2016,1/28/2016,1/19/2016,,,read,,,,1,,,0,,,,,
13888,"Knife of Dreams (Wheel of Time, #11)",Robert Jordan,"Jordan, Robert",,812577566,9.78081E+12,4,4.12,Tom Doherty Associates,Mass Market Paperback,860,2006,2005,1/5/2016,1/19/2016,12/10/2015,,,read,,,,1,,,0,,,,,
7141427,"The Gathering Storm (Wheel of Time, #12)",Robert Jordan,"Jordan, Robert",Brandon Sanderson,765341530,9.78077E+12,4,4.35,Tom Doherty Associates TOR Fantasy,Paperback,1098,2010,2009,1/19/2016,1/19/2016,1/5/2016,,,read,,,,1,,,0,,,,,
10673579,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,"Martin, George R.R.",,553905651,9.78055E+12,5,4.31,Bantam,ebook,1040,2011,2011,7/28/2014,7/25/2014,7/1/2014,,,read,,,,1,,,0,,,,,
25106,The Sandman: Fables & Reflections,Neil Gaiman,"Gaiman, Neil","Bryan Talbot, Stan Woch, P. Craig Russell, Shawn McManus, John Watkiss, Jill Thompson, Duncan Eagleson, Kent Williams, Todd Klein",1563891069,9.78156E+12,4,4.45,DC Comics,Hardcover,264,1999,1990,12/29/2015,12/30/2015,12/29/2015,,,read,,,,1,,,0,,,,,
113435,"Crossroads of Twilight (Wheel of Time, #10)",Robert Jordan,"Jordan, Robert",,312864590,9.78031E+12,4,3.82,Tor Fantasy,Hardcover,704,2003,2003,12/10/2015,12/18/2015,11/14/2015,,,read,,,,1,,,0,,,,,
13890,"A Crown of Swords (Wheel of Time, #7)",Robert Jordan,"Jordan, Robert",,812550285,9.78081E+12,3,4.01,Tor Books,Mass Market Paperback,880,1997,1996,9/18/2015,12/18/2015,9/1/2015,,,read,,,,1,,,0,,,,,
13891,"Winter's Heart (Wheel of Time, #9)",Robert Jordan,"Jordan, Robert",,081257558X,9.78081E+12,4,3.92,Tor Fantasy,Mass Market Paperback,780,2002,2000,10/30/2015,10/30/2015,10/1/2015,,,read,,,,1,,,0,,,,,
140974,"The Path of Daggers (Wheel of Time, #8)",Robert Jordan,"Jordan, Robert",,812550293,9.78081E+12,3,3.9,Tor Books,Mass Market Paperback,685,1999,1998,10/1/2015,10/2/2015,9/18/2015,finest-fantasy,finest-fantasy (#2),read,,,,1,,,0,,,,,
23398891,"The Magician's Land (The Magicians, #3)",Lev Grossman,"Grossman, Lev",,147516145,9.78015E+12,4,4.16,Penguin Books,Paperback,401,2015,2014,7/13/2015,8/10/2015,7/8/2015,fantasy,fantasy (#1),read,"I liked this book pretty much.<br/>Seemed like quite a nice ending to the series - it went well with the vibes and the common themes running through the series. Though some touches were a bit incomplete (like with Asmodeus and such), but in general; it felt good enough.<br/><spoiler><br/>Bringing back Alice was maybe a little unimportant or childishly done. If a character is dead, I think letting them die is the best choice, rather than having them pop-up somewhere later in the book, trying to rekindle the long-lost love (and long-lost track of love story) isn't something pleasant, even more so when it's done as poorly as in the Magician.<br/></spoiler><br/>4.5 stars, I guess? And that's when I am being generous.",,343 w/m<br/>7.1 hrs,1,,,0,,,,,
10079321,"The Magician King (The Magicians, #2)",Lev Grossman,"Grossman, Lev",,043402080X,9.78043E+12,4,3.91,William Heinemann,Paperback,400,2011,2011,7/8/2015,7/14/2015,6/29/2015,,,read,"First off - Magician King was a huge improvement over The Magicians; it was the first time it looked like the characters might actually be able to feel something, rather than being animated and just acting so.<br/>The adventure was actually impressive; it was something that actually offered exhilaration rather than just giving off a vague vibe. Finally, the ending was enough tragic that it stuck and didn't feel like it was made to be a soppy, sad story. Overall, I'd give this book a 4.5/5; and I must say, Lev Grossman improved a lot over the years.",,331 w/m<br/>5.7 hrs,1,,,0,,,,,
25102,The Sandman: A Game of You,Neil Gaiman,"Gaiman, Neil","Shawn McManus, Colleen Doran, Bryan Talbot, George Pratt, Stan Woch, Dick Giordano, Todd Klein",1563890933,9.78156E+12,4,4.43,Vertigo,Hardcover,192,1999,1993,6/22/2015,6/19/2015,6/19/2015,"metaphysics, finest-fantasy","metaphysics (#1), finest-fantasy (#1)",read,"Neil Gaiman is an show-off -- and I love him for it.<br/>What does he not have? A brilliant mind full to bursting with mesmerizing ideas, a penchant to create memorable characters and alluding to them even later on -  all those makes him (at least in my eyes) nothing short of a genius. And this book was so, too; with nothing more than a few panels of Morpheus but bristling with his universe; going to show how even characters like Barbara can make an impression on the infinitely huge universe out there, and how ""sinner""s like Wanda <s>Alvin</s> can make an impression on these characters' lives.<br/>Wonderful book, though somewhat anti-climactic like the previous one, so 4.49/5 stars.",,,1,,,0,,,,,
17803,After Dark,Haruki Murakami,"Murakami, Haruki",Jay Rubin,307265838,9.78031E+12,5,3.68,Knopf Publishing Group,Hardcover,191,2007,2004,6/19/2015,6/3/2015,6/18/2015,,,read,"Another mesmerizing Murakami book...<br/>Though short, in this book there are every taste of classic Murakami literature - interesting characters, their slow but meaningful interaction and as always, the hint of metaphysics to mean something even deeper.<br/>Nice book if someone wants to start reading [a:Haruki Murakami|3354|Haruki Murakami|https://d.gr-assets.com/authors/1350230608p2/3354.jpg], and I would even suggest reading it before Wind Up Bird Chronicles or Kafka on The Shore.",,2.3 hrs<br/>353 w/m,1,,,0,,,,,
35231,"Lord of Chaos (Wheel of Time, #6)",Robert Jordan,"Jordan, Robert",,812513754,9.78081E+12,2,4.1,Tor Fantasy,Mass Market Paperback,1011,1995,1994,6/18/2015,6/12/2015,6/4/2015,,,read,"The most half-baked book in the Wheel of Time series yet.<br/>The first 80% of this book is seemingly useless, there are only beginnings but no endings; Robert Jordan spins plot-lines without any apparent interest in binding them together.<br/><br/>The only substantial progress in the books is seemingly from the Aes Sedai front <spoiler>(and the Asha'man of Rand led by Taim.)</spoiler> Other than that, we get no definite conclusion for  <spoiler>Elayne, Nynaeve, Mat, Morgase, the Forsaken</spoiler> and plenty others whose characters were seemingly there on their own, without any care for where their own story starts or ends.<br/><br/>Not looking forward for the next book as much, but six books sent me in such a position that I have no choice but to end the series.",,21.3 hrs<br/>308 w/m,1,,,0,,,,,
23357156,নি,Humayun Ahmed,"Ahmed, Humayun",,9844370167,,4,3.65,কাকলী প্রকাশনী,Hardcover,100,1992,1992,,6/12/2015,,,,read,,,,1,,,0,,,,,
3876,The Sun Also Rises (Fiesta),Ernest Hemingway,"Hemingway, Ernest",,684800713,9.78068E+12,3,3.83,Pan Books,Paperback,189,1957,1926,6/4/2015,1/3/2015,6/2/2015,,,read,,,336 w/m<br/>3.5 hrs,1,,,0,,,,,
104596,"The Sandman, Vol. 4: Season of Mists (The Sandman, #4)",Neil Gaiman,"Gaiman, Neil","Kelley Jones, Mike Dringenberg, Matt Wagner, Dick Giordano, George Pratt, P. Craig Russell, Harlan Ellison",1563890410,9.78156E+12,4,4.54,DC Comics,Paperback,217,1992,1990,6/2/2015,6/1/2015,5/24/2015,,,read,"The beginning was nice, the build up was excellent, but the ending left more to be desired. There could have been so many endings, so many different possibilities, and Neil chose to end with the most dull/boring one, emerging from a <i>deuce ex machina</i> (yep, you read that right).<br/>Liked: the endless family meeting, the depiction of forgotten deities (that would follow in [b:American Gods|4407|American Gods (American Gods, #1)|Neil Gaiman|https://d.gr-assets.com/books/1258417001s/4407.jpg|1970226] ) and the renovation of hell.",,,1,,,0,,,,,
140975,"The Fires of Heaven (Wheel of Time, #5)",Robert Jordan,"Jordan, Robert",,812550307,9.78081E+12,3,4.13,Tor Fantasy,Mass Market Paperback,989,1994,1993,6/1/2015,6/1/2015,5/23/2015,,,read,"The only plot points for which this book was worth reading are <spoiler>Siuan Sanche's sacking</spoiler>, her plot and character development with respect to Gareth Bryne, and the last four or five chapters. Other than that, I believe Jordan has surely spent too much time (excruciatingly) detailing fussing over the unnecessary and glossing over the unnecessary. Just thinking that Nyaneve's traveling menagerie got more time than the war at Cairhien sends shivers down my spine.<br/><spoiler>Get you sh*t together -_-</spoiler>",,339 w/m<br/>17.3 hrs,1,,,0,,,,,
9539,"The Shadow Rising (Wheel of Time, #4)",Robert Jordan,"Jordan, Robert",,812513738,9.78081E+12,3,4.21,Tom Doherty Tor Fantasy,Mass Market Paperback,1007,1993,1992,5/23/2015,5/23/2015,5/12/2015,,,read,"Getting real tired of Rand's polygamy -_-<br/>The book is not much different from the previous ones, as I doubt it won't be different from the later ones too. What was happening keeps happening, what will happen will keep happening too - so if you want an honest review, check something out from the first three books.",,19.2 hrs<br/>336 w/m,1,,,0,,,,,
25100,Dream Country (The Sandman #3),Neil Gaiman,"Gaiman, Neil","Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson",156389226X,9.78156E+12,4,4.27,DC Comics,Hardcover,160,1999,1991,5/23/2015,5/22/2015,5/18/2015,,,read,"A Dream of a Thousand Cats was great - it was more than great; the art, the characters, and the theme, and how Gaiman portrayed everything in one frame.<br/><br/>Sad part is, I did not get or could not follow ""A Midsummer Night's Dream"". Maybe I will read the plot synopsis of the play and then try again, but for that 3.5 stars.",,,1,,,0,,,,,
25099,The Doll's House (The Sandman #2),Neil Gaiman,"Gaiman, Neil","Steve Parkhouse, Chris Bachalo, Michael Zulli, Mike Dringenberg, Malcolm Jones III, Todd Klein, Clive Barker",1563892251,9.78156E+12,4,4.44,Vertigo,Hardcover,232,1999,1990,5/15/2015,5/16/2015,5/15/2015,,,read,"I liked 1. the cereal convention, 2. the doll's house, 3. the life of Jed; but all three of them together is a few stories too much.<br/>Still, it was enjoyable, a little less so maybe because I read the book at one sitting.",,,1,,,0,,,,,
13615,"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi Ohba,"Ohba, Tsugumi",Takeshi Obata,1421501686,9.78142E+12,5,4.42,VIZ Media LLC,Paperback,195,2005,2004,,5/11/2015,,,,read,,,,1,,,0,,,,,
23754,Preludes & Nocturnes (The Sandman #1),Neil Gaiman,"Gaiman, Neil","Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",1563892278,9.78156E+12,5,4.29,Vertigo,Hardcover,240,1998,1989,5/10/2015,5/11/2015,4/11/2015,,,read,"Literature in an unexpected format!<br/><br/>I did not think that comic books could have a significant moral value - till I met [a:Alan Moore|3961|Alan Moore|https://d.gr-assets.com/authors/1304944713p2/3961.jpg] or [a:Neil Gaiman|1221698|Neil Gaiman|https://d.gr-assets.com/authors/1234150163p2/1221698.jpg]. True, I was a fan of Neil Gaiman before it, but I did not expect it to boundaries I unconsciously imposed on the comic book genre.<br/><br/>It was an adventure, or rather the beginning of it, in the perspective of a very curious character. Being not familiar with western folklore, I did not know Sandman from anywhere other than some kid movies. But this shone an entire new light on him; and I liked how Neil Gaiman writes as a character that is at once immortal and on a fine balance between apathy and philanthropy - and really sound like one!<br/><br/>Looking forward to reading all the other books of this series as soon as I can!",,,1,,,0,,,,,
13453232,আমার বন্ধু রাশেদ,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Dhrubo Esh,9844370469,,5,4.52,কাকলী প্রকাশনী,Hardcover,112,1994,1994,,9/2/2014,,,,read,,,,1,,,0,,,,,
233649,"The Great Hunt (Wheel of Time, #2)",Robert Jordan,"Jordan, Robert",,812517725,9.78081E+12,4,4.21,Tor Fantasy,Mass Market Paperback,705,1991,1990,5/4/2015,5/4/2015,4/17/2015,,,read,"A fine fantasy book, albeit a little slow from time to time, but still enjoyable.<br/><br/>Parts I disliked:<br/><spoiler><br/>1. The description of Seanchan. They sounded like murdering rampaging psychopaths to me. Good way to make people hate your villain, but not so much to make them believable.<br/>2. The final fight of Rand and the aftermath. The sounding of horn was way too anticlimactic.<br/>3. The development of Liandrin. Again, I was made to hate the villain, but literally not knowing why.<br/></spoiler>",,314 w/m<br/>14.2 hrs,1,,,0,,,,,
7613,Animal Farm,George Orwell,"Orwell, George",,452284244,9.78045E+12,5,3.88,NAL,Paperback,122,2003,1945,4/16/2015,11/5/2014,4/15/2015,,,read,"<b>The creatures outside looked from pig to man, and from man to pig, and from pig to man again; but already it was impossible to say which was which.</b><br/><br/><b>Surely, comrades, you do not want Jones back?</b><br/><br/>A great depiction of ""governments"", or what I see left today in my own land. Every character, every event seems to mock the history books, or rather, life in such a country. I loved this book, the very description and the depiction.",,1.6 hrs<br/>324 w/m,1,,,0,,,,,
228665,"The Eye of the World (Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",,812511816,9.78081E+12,4,4.18,Tor Books,Mass Market Paperback,814,1990,1990,4/16/2015,1/23/2015,4/3/2015,,,read,"Quite a good start for a lengthy fantasy series.<br/>I liked how Robert Jordan kept room for parallelization - three protagonists in a fantasy series is something new, and I will probably have to wait a bit to find out whether it is a good one.<br/>Still, quite great to read, especially to notice how this book combines many greater elements from fantasy genre - so if you are an old school fantasy lover, pick this up and you won't regret, promise!",,17.8 hrs<br/>297 w/m,1,,,0,,,,,
17470674,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,7491565,9.78001E+12,4,3.97,Harper Voyager,Hardcover,227,2013,1953,4/7/2015,1/1/2015,3/30/2015,,,read,"A beautiful book, though somewhat surrealistic from time to time. To me, it seemed like that the writer is quite deliberately staying away from cold, hard realism consciously while trying to express his feelings clearly. Well, at least I think he succeeded in that, and I think even if this  might not be the imminent future, it predicts at least a part of it.",,2.6 hrs<br/>310 w/m,1,,,0,,,,,
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,307269752,9.78031E+12,4,4.11,Knopf,Hardcover,465,2008,2005,3/30/2015,10/8/2012,3/8/2015,,,read,"Quite an interesting read considering this as a detective novel.<br/>Though, could have been better in a lot of places. The story drags a little bit at one-third, where <spoiler>Blomkvist starts his reasearch at Hedeby</spoiler>. The book picks up speed after that, though, so that was quite forgivable.<br/>Another thing, I did not understand what role the last 10% of this book played. Why did we need those, exactly? To end the imaginary war about Wennerstrom that the author did not thing necessary to mention in the middle half of the book at all? Sounded like a completely unrelated part of the story for me.<br/>Overall, it was an okay book, but not something I'd read again.",,9.1 hrs<br/>314 w/m,1,,,0,,,,,
102927,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,057122413X,9.78057E+12,3,3.8,Faber and Faber,Paperback,282,2006,2005,3/7/2015,3/7/2015,2/26/2015,,,read,"Interesting, but very very slow.<br/><br/>From the beginning starts a chronicle of Kathy of her life in Hailsham. While it is not quite bad, it's not that enjoyable either - and with that lukewarm narrative the book failed to stick in my mind.",,4.3 hrs<br/>386 w/m ,1,,,0,,,,,
4407,"American Gods (American Gods, #1)",Neil Gaiman,"Gaiman, Neil",,747263744,9.78075E+12,5,4.11,Headline Review,Paperback,635,2005,2001,2/25/2015,1/3/2015,2/17/2015,,,read,"<b>It's in the trunk. It was always in the trunk.</b><br/><br/>This is a book about a man, and some gods - but it was much, much beyond that. It was a journey, an experience, and above all, a work of art.<br/>Every encounter, though not awe-inspiring at the first sight, made a lasting impression, and for that I am grateful; for this book and for the time I spent reading it.",,11.5 hrs<br/>279 w/m,1,Fantasy lovers,,0,,,,,
3754026,"Beyond the Shadows (Night Angel, #3)",Brent Weeks,"Weeks, Brent",,316033669,9.78032E+12,3,4.29,Orbit,Mass Market Paperback,689,2008,2008,2/17/2015,2/17/2015,2/13/2015,,,read,"The last action was fair enough, so +1 stars.<br/><br/>Other than that, the book was complete, utter BS. If it makes sense, sorry, but you need a sense check for that.",,277 w/m<br/>10.6 hrs,1,,,0,,,,,
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,1400079276,9.7814E+12,4,4.13,Vintage International,Paperback,480,2006,2002,1/23/2015,9/2/2014,9/17/2014,,,read,"<b>If you remember me, then I don't care if everyone else forgets.</b><br/><br/><img src=""http://i.imgur.com/BGivyya.png?1"" width=""400"" height=""225"" alt=""Kafka On The Shore""/><br/><br/>Quite imperfect on quite many levels.<br/><br/>First of all - there are many logical gaps on the novel - many places where this just doesn't add up. Some things are hinted but never explained, some characters are just laid off without any previous explanations and so on. Also, where <spoiler>Colonel Sanders</spoiler> went, or what was his relations with <spoiler>Johnnie Walker</spoiler>, or even JW's relations with Kafka's father - none of these is explained. I was waiting for a spectacular finish like Wind-up Bird chronicles, and all I got was disappointments.<br/><br/>Still, gave three stars because of some nice and heartwarming quotes - those might help me later.",,w/m sure na<br/>hrs sure na,1,,,0,,,,,
3754016,"Shadow's Edge (Night Angel, #2)",Brent Weeks,"Weeks, Brent",,316033650,9.78032E+12,1,4.27,Orbit,Mass Market Paperback,636,2008,2008,2/12/2015,2/13/2015,2/7/2015,,,read,"One humungous blot in the face of fantasy genre.<br/><br/>There are quite infinitely many lines in this book which would drive you right-out mad. I cannot remember them at this moment, and even if I did, I am not sure I would take the time to write them out.<br/><br/>Recommended if you want brain hemorrhage.",,302 w/m<br/>9.3 hrs,1,,,0,,,,,
4502507,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,739380338,9.78074E+12,5,4.5,,Audio CD,11,2009,2009,2/5/2015,2/6/2015,2/4/2015,,,read,"Disclaimer: This book was rated and reviews by my inner twelve year self. Go figure.<br/><br/>The best book of the series, and definitely the ending this series deserved.<br/>I was definitely a little sad about letting the series end, but I was happier to find an ending like this - an ending that after a long, long time did not disappoint me. The build up was quite spectacular, and though I missed Tyson a bit (I really don't know why; I mean, at first I didn't even like his character) the other characters definitely made up for it. The ending was not bland, either, it makes you smile, <i>literally</i>.<br/><br/>Depicts a perfect childhood, with a place of one's own, some people of one's own and stories of one's own - which is quite deeply satisfying.<br/><br/>If you're below sixteen, please go for this series - it will be your best decision in a long time.",,338 w/m<br/>4.5 hrs,1,,,0,,,,,
2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,1423101464,9.78142E+12,4,4.39,Hyperion Books for Children,Hardcover,361,2008,2008,2/4/2015,2/6/2015,2/2/2015,,,read,"A nice and creative story - specially the bit about the Labyrinth and its description.<br/>Other than some tiny bits inside, the story progresses nicely, while every component works together to give it a fine ending.<br/>Not the best written book of the series, obviously, but seriously the one with the best potential.<br/>",,354 w/m<br/>4.2 hrs,1,,,0,,,,,
561456,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,"Riordan, Rick",,141382899,9.78014E+12,4,4.34,Puffin Books,Paperback,320,2007,2007,2/1/2015,2/2/2015,1/30/2015,,,read,"Not quite unlike the previous two books, but still, has an attraction for which I am continuously reading books from this series.<br/>Nice works by Rick Riordan.",,332 w/m<br/>3.8 hrs,1,,,0,,,,,
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",,786856866,9.78079E+12,4,4.23,Hyperion Books,Hardcover,279,2006,2006,1/30/2015,2/2/2015,1/29/2015,,,read,"A nice book for children, I guess.<br/>And also makes a nice instrument for spending time mindlessly.<br/>Though seemed like a repetition of the first book, just shaking up the character settings a bit.",,327 w/m<br/>3.4 hrs,1,,,0,,,,,
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,786838655,9.78079E+12,4,4.23,Disney Hyperion Books,Paperback,375,2006,2005,1/28/2015,1/23/2015,1/27/2015,,,read,"An absolutely fantastic book for an specific age group.<br/><br/>Though it can be accused of being influenced by Harry Potter, I think this is absolutely okay.<br/>A nice fantasy book, a nicely constructed world, and a crisp writing style.",,330 w/m<br/>4.6 hrs,1,Adolescent fantasy lovers,,0,,,,,
3227063,"The Way of Shadows (Night Angel, #1)",Brent Weeks,"Weeks, Brent",,316033677,9.78032E+12,3,4.15,Orbit,Mass Market Paperback,645,2008,2008,1/27/2015,1/21/2015,1/23/2015,,,read,"What was it, really?<br/><br/>It felt like the author read some fantasy series recently, and getting inspired from that he started his own series. So far so good, but when the books he has read starts leaking into his writing - plots, twists and all, then his book feels like reading a cut-pasted novel made by a great reader of fantasy genre.<br/><br/>Rating this 3/5 only from pity - this half baked book isn't really worth it.",,289 w/m<br/>10.0 hrs,1,,,0,,,,,
870,"Fullmetal Alchemist, Vol. 1 (Fullmetal Alchemist, #1)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,1591169208,9.78159E+12,5,4.49,VIZ Media LLC,Paperback,192,2005,2002,,1/23/2015,,,,read,,,,1,,,0,,,,,
22628,The Perks of Being a Wallflower,Stephen Chbosky,"Chbosky, Stephen",,671027344,9.78067E+12,4,4.21,MTV Books and Pocket Books,Paperback,213,1999,1999,1/11/2015,1/12/2015,1/8/2015,,,read,"“So, this is my life. And I want you to know that I am both happy and sad and I'm still trying to figure out how that could be.”<br/><br/>Though at point to point the description of the teenage years seemed unrealistic, overly simplistic, and sometimes outright nostalgic (as though they are being written by people older than those years), the book is ultimately enjoyable - at some points heartwarming, at some points heart-aching.",,357 w/m<br/>3.0 hrs<br/>,1,,,0,,,,,
5470,1984,George Orwell,"Orwell, George","George Orwell, Erich Fromm",451524934,9.78045E+12,4,4.14,New American Library,Mass Market Paperback,328,1950,1949,1/7/2015,1/1/2015,1/2/2015,,,read,,,316 w/m<br/>5.6 hrs,1,,,0,,,,,
1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,"Rothfuss, Patrick",,756404738,9.78076E+12,2,4.57,DAW Books,Hardcover,994,2011,2011,1/1/2015,1/1/2015,12/25/2014,,,read,"Not a fantasy book, at least not what I had expected anyway.<br/><br/>A boring, incoherent chronicle of an over-competent teen might have been a better title. It was actually some disjoint stories strung together in a very, very clumsy manner - and though I liked Kvothe the supporting characters were very, very superficial.<br/><br/>Pausing the fantasy genre for a while, thanks to Kingkiller Chronicles (and Patrick Rothfuss).",,367 w/m<br/>18.2 hrs,1,,,0,,,,,
